Angle,Intensity
34.568048733,1
34.576404368,4
34.584760002,1
34.593115637,1
34.601471271,5
34.609826906,5
34.61818254,2
34.626538175,4
34.634893809,5
34.643249444,4
34.651605078,1
34.659960713,2
34.668316347,1
34.676671982,4
34.685027616,2
34.693383251,5
34.701738885,4
34.71009452,6
34.718450154,0
34.726805789,1
34.735161423,4
34.743517058,5
34.751872692,2
34.760228327,8
34.768583961,1
34.776939596,1
34.78529523,1
34.793650865,2
34.802006499,2
34.810362134,2
34.818717768,0
34.827073403,2
34.835429037,2
34.843784672,4
34.852140306,4
34.860495941,1
34.868851575,2
34.877207209,2
34.885562844,1
34.893918478,2
34.902274113,4
34.910629747,1
34.918985382,9
34.927341016,1
34.935696651,5
34.944052285,0
34.95240792,5
34.960763554,0
34.969119189,5
34.977474823,2
34.985830458,8
34.994186092,5
35.002541727,1
35.010897361,4
35.019252996,0
35.02760863,8
35.035964265,6
35.044319899,4
35.052675534,1
35.061031168,1
35.069386803,4
35.077742437,5
35.086098072,4
35.094453706,2
35.102809341,2
35.111164975,2
35.11952061,5
35.127876244,5
35.136231879,2
35.144587513,4
35.152943148,4
35.161298782,6
35.169654417,5
35.178010051,6
35.186365686,5
35.19472132,2
35.203076955,6
35.211432589,2
35.219788224,2
35.228143858,2
35.236499492,8
35.244855127,2
35.253210761,4
35.261566396,2
35.26992203,6
35.278277665,2
35.286633299,5
35.294988934,4
35.303344568,1
35.311700203,5
35.320055837,2
35.328411472,2
35.336767106,5
35.345122741,2
35.353478375,0
35.36183401,4
35.370189644,5
35.378545279,9
35.386900913,2
35.395256548,4
35.403612182,5
35.411967817,6
35.420323451,2
35.428679086,1
35.43703472,4
35.445390355,2
35.453745989,2
35.462101624,2
35.470457258,2
35.478812893,1
35.487168527,6
35.495524162,2
35.503879796,2
35.512235431,1
35.520591065,5
35.5289467,1
35.537302334,9
35.545657969,2
35.554013603,6
35.562369238,2
35.570724872,1
35.579080507,4
35.587436141,2
35.595791776,5
35.60414741,1
35.612503044,0
35.620858679,12
35.629214313,1
35.637569948,2
35.645925582,2
35.654281217,2
35.662636851,9
35.670992486,2
35.67934812,4
35.687703755,2
35.696059389,6
35.704415024,5
35.712770658,4
35.721126293,5
35.729481927,5
35.737837562,4
35.746193196,2
35.754548831,5
35.762904465,2
35.7712601,1
35.779615734,5
35.787971369,5
35.796327003,0
35.804682638,4
35.813038272,5
35.821393907,8
35.829749541,5
35.838105176,4
35.84646081,4
35.854816445,2
35.863172079,2
35.871527714,1
35.879883348,6
35.888238983,8
35.896594617,4
35.904950252,1
35.913305886,2
35.921661521,1
35.930017155,0
35.93837279,2
35.946728424,2
35.955084059,6
35.963439693,0
35.971795327,0
35.980150962,1
35.988506596,8
35.996862231,2
36.005217865,4
36.0135735,1
36.021929134,0
36.030284769,0
36.038640403,8
36.046996038,1
36.055351672,5
36.063707307,1
36.072062941,5
36.080418576,5
36.08877421,5
36.097129845,1
36.105485479,1
36.113841114,1
36.122196748,5
36.130552383,2
36.138908017,4
36.147263652,4
36.155619286,0
36.163974921,2
36.172330555,1
36.18068619,4
36.189041824,2
36.197397459,1
36.205753093,4
36.214108728,4
36.222464362,1
36.230819997,2
36.239175631,1
36.247531266,4
36.2558869,0
36.264242535,1
36.272598169,4
36.280953804,1
36.289309438,1
36.297665073,4
36.306020707,4
36.314376342,4
36.322731976,1
36.33108761,1
36.339443245,0
36.347798879,4
36.356154514,4
36.364510148,2
36.372865783,5
36.381221417,1
36.389577052,0
36.397932686,6
36.406288321,6
36.414643955,1
36.42299959,2
36.431355224,1
36.439710859,4
36.448066493,1
36.456422128,1
36.464777762,2
36.473133397,1
36.481489031,1
36.489844666,2
36.4982003,1
36.506555935,1
36.514911569,2
36.523267204,5
36.531622838,4
36.539978473,6
36.548334107,4
36.556689742,0
36.565045376,4
36.573401011,2
36.581756645,0
36.59011228,1
36.598467914,2
36.606823549,1
36.615179183,2
36.623534818,4
36.631890452,6
36.640246087,4
36.648601721,2
36.656957356,2
36.66531299,6
36.673668625,0
36.682024259,1
36.690379893,6
36.698735528,0
36.707091162,0
36.715446797,2
36.723802431,1
36.732158066,1
36.7405137,4
36.748869335,0
36.757224969,2
36.765580604,5
36.773936238,5
36.782291873,4
36.790647507,5
36.799003142,2
36.807358776,0
36.815714411,6
36.824070045,1
36.83242568,2
36.840781314,2
36.849136949,2
36.857492583,2
36.865848218,2
36.874203852,6
36.882559487,1
36.890915121,1
36.899270756,2
36.90762639,2
36.915982025,2
36.924337659,1
36.932693294,4
36.941048928,0
36.949404563,1
36.957760197,2
36.966115832,4
36.974471466,2
36.982827101,2
36.991182735,6
36.99953837,2
37.007894004,0
37.016249639,2
37.024605273,1
37.032960908,0
37.041316542,2
37.049672176,0
37.058027811,1
37.066383445,1
37.07473908,4
37.083094714,2
37.091450349,2
37.099805983,5
37.108161618,4
37.116517252,5
37.124872887,1
37.133228521,4
37.141584156,1
37.14993979,4
37.158295425,2
37.166651059,1
37.175006694,1
37.183362328,8
37.191717963,0
37.200073597,2
37.208429232,5
37.216784866,4
37.225140501,5
37.233496135,0
37.24185177,2
37.250207404,6
37.258563039,2
37.266918673,1
37.275274308,1
37.283629942,2
37.291985577,5
37.300341211,2
37.308696846,1
37.31705248,1
37.325408115,5
37.333763749,2
37.342119384,4
37.350475018,1
37.358830653,6
37.367186287,4
37.375541922,4
37.383897556,1
37.392253191,1
37.400608825,1
37.40896446,4
37.417320094,4
37.425675728,4
37.434031363,4
37.442386997,1
37.450742632,2
37.459098266,4
37.467453901,1
37.475809535,6
37.48416517,0
37.492520804,5
37.500876439,5
37.509232073,2
37.517587708,4
37.525943342,2
37.534298977,1
37.542654611,4
37.551010246,5
37.55936588,1
37.567721515,4
37.576077149,4
37.584432784,1
37.592788418,2
37.601144053,2
37.609499687,0
37.617855322,0
37.626210956,2
37.634566591,2
37.642922225,5
37.65127786,0
37.659633494,1
37.667989129,2
37.676344763,4
37.684700398,2
37.693056032,4
37.701411667,1
37.709767301,2
37.718122936,1
37.72647857,2
37.734834205,4
37.743189839,5
37.751545474,2
37.759901108,5
37.768256743,4
37.776612377,0
37.784968011,2
37.793323646,2
37.80167928,1
37.810034915,4
37.818390549,4
37.826746184,1
37.835101818,2
37.843457453,2
37.851813087,1
37.860168722,1
37.868524356,1
37.876879991,4
37.885235625,2
37.89359126,0
37.901946894,2
37.910302529,4
37.918658163,1
37.927013798,4
37.935369432,5
37.943725067,1
37.952080701,6
37.960436336,5
37.96879197,5
37.977147605,6
37.985503239,0
37.993858874,1
38.002214508,1
38.010570143,0
38.018925777,4
38.027281412,4
38.035637046,1
38.043992681,2
38.052348315,1
38.06070395,5
38.069059584,5
38.077415219,0
38.085770853,2
38.094126488,2
38.102482122,5
38.110837757,1
38.119193391,0
38.127549026,0
38.13590466,2
38.144260294,2
38.152615929,4
38.160971563,5
38.169327198,2
38.177682832,5
38.186038467,2
38.194394101,4
38.202749736,1
38.21110537,1
38.219461005,0
38.227816639,8
38.236172274,1
38.244527908,0
38.252883543,4
38.261239177,4
38.269594812,1
38.277950446,4
38.286306081,0
38.294661715,1
38.30301735,1
38.311372984,2
38.319728619,2
38.328084253,1
38.336439888,8
38.344795522,1
38.353151157,5
38.361506791,1
38.369862426,5
38.37821806,5
38.386573695,1
38.394929329,1
38.403284964,5
38.411640598,6
38.419996233,2
38.428351867,0
38.436707502,4
38.445063136,1
38.453418771,1
38.461774405,1
38.47013004,6
38.478485674,5
38.486841309,4
38.495196943,1
38.503552577,1
38.511908212,4
38.520263846,0
38.528619481,1
38.536975115,1
38.54533075,2
38.553686384,4
38.562042019,0
38.570397653,5
38.578753288,5
38.587108922,1
38.595464557,4
38.603820191,1
38.612175826,1
38.62053146,0
38.628887095,2
38.637242729,1
38.645598364,5
38.653953998,2
38.662309633,2
38.670665267,4
38.679020902,0
38.687376536,5
38.695732171,2
38.704087805,2
38.71244344,0
38.720799074,5
38.729154709,5
38.737510343,0
38.745865978,1
38.754221612,4
38.762577247,0
38.770932881,0
38.779288516,4
38.78764415,1
38.795999785,2
38.804355419,1
38.812711054,1
38.821066688,0
38.829422323,4
38.837777957,1
38.846133592,5
38.854489226,5
38.862844861,1
38.871200495,4
38.879556129,1
38.887911764,5
38.896267398,0
38.904623033,2
38.912978667,2
38.921334302,6
38.929689936,1
38.938045571,2
38.946401205,0
38.95475684,2
38.963112474,1
38.971468109,1
38.979823743,2
38.988179378,1
38.996535012,6
39.004890647,4
39.013246281,2
39.021601916,5
39.02995755,0
39.038313185,0
39.046668819,6
39.055024454,4
39.063380088,6
39.071735723,5
39.080091357,1
39.088446992,2
39.096802626,4
39.105158261,2
39.113513895,0
39.12186953,2
39.130225164,0
39.138580799,6
39.146936433,2
39.155292068,1
39.163647702,4
39.172003337,1
39.180358971,4
39.188714606,1
39.19707024,5
39.205425875,0
39.213781509,2
39.222137144,4
39.230492778,0
39.238848412,4
39.247204047,4
39.255559681,2
39.263915316,6
39.27227095,6
39.280626585,5
39.288982219,1
39.297337854,2
39.305693488,2
39.314049123,6
39.322404757,2
39.330760392,1
39.339116026,5
39.347471661,2
39.355827295,1
39.36418293,2
39.372538564,1
39.380894199,1
39.389249833,2
39.397605468,4
39.405961102,1
39.414316737,2
39.422672371,5
39.431028006,5
39.43938364,2
39.447739275,1
39.456094909,4
39.464450544,2
39.472806178,5
39.481161813,2
39.489517447,1
39.497873082,4
39.506228716,4
39.514584351,4
39.522939985,0
39.53129562,6
39.539651254,2
39.548006889,2
39.556362523,5
39.564718158,5
39.573073792,4
39.581429427,4
39.589785061,4
39.598140695,1
39.60649633,1
39.614851964,8
39.623207599,0
39.631563233,1
39.639918868,4
39.648274502,4
39.656630137,2
39.664985771,2
39.673341406,2
39.68169704,1
39.690052675,2
39.698408309,5
39.706763944,2
39.715119578,4
39.723475213,4
39.731830847,2
39.740186482,2
39.748542116,2
39.756897751,1
39.765253385,0
39.77360902,2
39.781964654,4
39.790320289,1
39.798675923,2
39.807031558,1
39.815387192,5
39.823742827,5
39.832098461,1
39.840454096,4
39.84880973,2
39.857165365,0
39.865520999,0
39.873876634,4
39.882232268,2
39.890587903,1
39.898943537,1
39.907299172,2
39.915654806,1
39.924010441,5
39.932366075,0
39.94072171,5
39.949077344,0
39.957432978,2
39.965788613,4
39.974144247,1
39.982499882,1
39.990855516,2
39.999211151,1
40.007566785,4
40.01592242,1
40.024278054,4
40.032633689,2
40.040989323,4
40.049344958,2
40.057700592,6
40.066056227,2
40.074411861,4
40.082767496,5
40.09112313,5
40.099478765,2
40.107834399,2
40.116190034,1
40.124545668,2
40.132901303,6
40.141256937,6
40.149612572,1
40.157968206,5
40.166323841,2
40.174679475,1
40.18303511,5
40.191390744,0
40.199746379,8
40.208102013,1
40.216457648,1
40.224813282,2
40.233168917,4
40.241524551,0
40.249880186,5
40.25823582,2
40.266591455,4
40.274947089,4
40.283302724,0
40.291658358,1
40.300013993,6
40.308369627,2
40.316725261,1
40.325080896,6
40.33343653,1
40.341792165,2
40.350147799,2
40.358503434,1
40.366859068,0
40.375214703,4
40.383570337,2
40.391925972,4
40.400281606,0
40.408637241,2
40.416992875,5
40.42534851,4
40.433704144,4
40.442059779,5
40.450415413,1
40.458771048,4
40.467126682,4
40.475482317,1
40.483837951,0
40.492193586,8
40.50054922,2
40.508904855,0
40.517260489,1
40.525616124,5
40.533971758,4
40.542327393,2
40.550683027,4
40.559038662,4
40.567394296,2
40.575749931,2
40.584105565,2
40.5924612,4
40.600816834,1
40.609172469,0
40.617528103,1
40.625883738,4
40.634239372,5
40.642595007,5
40.650950641,1
40.659306276,2
40.66766191,4
40.676017545,2
40.684373179,8
40.692728813,2
40.701084448,1
40.709440082,4
40.717795717,0
40.726151351,1
40.734506986,4
40.74286262,5
40.751218255,4
40.759573889,6
40.767929524,5
40.776285158,4
40.784640793,2
40.792996427,1
40.801352062,1
40.809707696,2
40.818063331,6
40.826418965,0
40.8347746,0
40.843130234,1
40.851485869,2
40.859841503,4
40.868197138,6
40.876552772,4
40.884908407,2
40.893264041,1
40.901619676,2
40.90997531,2
40.918330945,5
40.926686579,4
40.935042214,1
40.943397848,1
40.951753483,5
40.960109117,1
40.968464752,1
40.976820386,4
40.985176021,1
40.993531655,4
41.00188729,2
41.010242924,5
41.018598559,4
41.026954193,2
41.035309828,0
41.043665462,2
41.052021096,4
41.060376731,1
41.068732365,2
41.077088,0
41.085443634,1
41.093799269,4
41.102154903,4
41.110510538,2
41.118866172,2
41.127221807,1
41.135577441,0
41.143933076,6
41.15228871,1
41.160644345,2
41.168999979,2
41.177355614,1
41.185711248,9
41.194066883,0
41.202422517,1
41.210778152,1
41.219133786,4
41.227489421,2
41.235845055,4
41.24420069,1
41.252556324,5
41.260911959,0
41.269267593,5
41.277623228,0
41.285978862,4
41.294334497,2
41.302690131,4
41.311045766,4
41.3194014,1
41.327757035,4
41.336112669,2
41.344468304,2
41.352823938,1
41.361179573,1
41.369535207,2
41.377890842,0
41.386246476,4
41.394602111,5
41.402957745,2
41.411313379,1
41.419669014,4
41.428024648,4
41.436380283,2
41.444735917,2
41.453091552,0
41.461447186,5
41.469802821,2
41.478158455,1
41.48651409,1
41.494869724,1
41.503225359,4
41.511580993,2
41.519936628,4
41.528292262,2
41.536647897,2
41.545003531,4
41.553359166,2
41.5617148,2
41.570070435,5
41.578426069,2
41.586781704,1
41.595137338,5
41.603492973,4
41.611848607,2
41.620204242,6
41.628559876,6
41.636915511,8
41.645271145,8
41.65362678,2
41.661982414,1
41.670338049,8
41.678693683,2
41.687049318,2
41.695404952,2
41.703760587,4
41.712116221,0
41.720471856,1
41.72882749,2
41.737183125,0
41.745538759,9
41.753894394,2
41.762250028,4
41.770605662,2
41.778961297,2
41.787316931,2
41.795672566,9
41.8040282,4
41.812383835,0
41.820739469,0
41.829095104,2
41.837450738,0
41.845806373,2
41.854162007,1
41.862517642,2
41.870873276,0
41.879228911,6
41.887584545,0
41.89594018,2
41.904295814,2
41.912651449,5
41.921007083,2
41.929362718,4
41.937718352,4
41.946073987,4
41.954429621,6
41.962785256,1
41.97114089,0
41.979496525,1
41.987852159,2
41.996207794,4
42.004563428,1
42.012919063,1
42.021274697,1
42.029630332,2
42.037985966,6
42.046341601,1
42.054697235,5
42.06305287,4
42.071408504,4
42.079764139,2
42.088119773,6
42.096475408,4
42.104831042,4
42.113186677,5
42.121542311,0
42.129897945,1
42.13825358,1
42.146609214,1
42.154964849,5
42.163320483,2
42.171676118,5
42.180031752,5
42.188387387,6
42.196743021,1
42.205098656,1
42.21345429,1
42.221809925,4
42.230165559,1
42.238521194,5
42.246876828,0
42.255232463,2
42.263588097,5
42.271943732,4
42.280299366,4
42.288655001,4
42.297010635,2
42.30536627,2
42.313721904,1
42.322077539,6
42.330433173,0
42.338788808,2
42.347144442,1
42.355500077,1
42.363855711,0
42.372211346,4
42.38056698,4
42.388922615,1
42.397278249,1
42.405633884,1
42.413989518,1
42.422345153,2
42.430700787,2
42.439056422,1
42.447412056,4
42.455767691,5
42.464123325,5
42.47247896,4
42.480834594,4
42.489190229,2
42.497545863,5
42.505901497,1
42.514257132,2
42.522612766,5
42.530968401,5
42.539324035,6
42.54767967,4
42.556035304,8
42.564390939,2
42.572746573,5
42.581102208,0
42.589457842,1
42.597813477,4
42.606169111,2
42.614524746,5
42.62288038,0
42.631236015,4
42.639591649,4
42.647947284,2
42.656302918,2
42.664658553,6
42.673014187,4
42.681369822,4
42.689725456,0
42.698081091,2
42.706436725,1
42.71479236,0
42.723147994,2
42.731503629,0
42.739859263,0
42.748214898,2
42.756570532,4
42.764926167,5
42.773281801,0
42.781637436,1
42.78999307,4
42.798348705,5
42.806704339,1
42.815059974,1
42.823415608,5
42.831771243,5
42.840126877,0
42.848482512,4
42.856838146,4
42.86519378,2
42.873549415,0
42.881905049,2
42.890260684,4
42.898616318,1
42.906971953,0
42.915327587,2
42.923683222,4
42.932038856,2
42.940394491,5
42.948750125,5
42.95710576,2
42.965461394,2
42.973817029,2
42.982172663,4
42.990528298,1
42.998883932,2
43.007239567,2
43.015595201,5
43.023950836,5
43.03230647,5
43.040662105,1
43.049017739,8
43.057373374,1
43.065729008,1
43.074084643,5
43.082440277,2
43.090795912,5
43.099151546,4
43.107507181,4
43.115862815,5
43.12421845,8
43.132574084,5
43.140929719,4
43.149285353,0
43.157640988,4
43.165996622,2
43.174352257,2
43.182707891,1
43.191063526,4
43.19941916,5
43.207774795,4
43.216130429,1
43.224486063,4
43.232841698,2
43.241197332,2
43.249552967,0
43.257908601,2
43.266264236,4
43.27461987,1
43.282975505,2
43.291331139,4
43.299686774,2
43.308042408,0
43.316398043,4
43.324753677,0
43.333109312,1
43.341464946,0
43.349820581,1
43.358176215,5
43.36653185,4
43.374887484,4
43.383243119,5
43.391598753,2
43.399954388,5
43.408310022,0
43.416665657,2
43.425021291,5
43.433376926,5
43.44173256,2
43.450088195,1
43.458443829,5
43.466799464,4
43.475155098,6
43.483510733,2
43.491866367,1
43.500222002,1
43.508577636,1
43.516933271,1
43.525288905,0
43.53364454,5
43.542000174,5
43.550355809,5
43.558711443,8
43.567067078,1
43.575422712,4
43.583778346,4
43.592133981,1
43.600489615,2
43.60884525,2
43.617200884,4
43.625556519,2
43.633912153,5
43.642267788,2
43.650623422,4
43.658979057,5
43.667334691,0
43.675690326,2
43.68404596,2
43.692401595,0
43.700757229,4
43.709112864,2
43.717468498,4
43.725824133,1
43.734179767,5
43.742535402,5
43.750891036,2
43.759246671,5
43.767602305,2
43.77595794,2
43.784313574,5
43.792669209,2
43.801024843,1
43.809380478,0
43.817736112,6
43.826091747,2
43.834447381,2
43.842803016,0
43.85115865,10
43.859514285,4
43.867869919,6
43.876225554,1
43.884581188,2
43.892936823,2
43.901292457,1
43.909648092,2
43.918003726,8
43.926359361,5
43.934714995,2
43.943070629,1
43.951426264,0
43.959781898,2
43.968137533,4
43.976493167,4
43.984848802,4
43.993204436,1
44.001560071,2
44.009915705,2
44.01827134,0
44.026626974,0
44.034982609,4
44.043338243,4
44.051693878,5
44.060049512,1
44.068405147,4
44.076760781,2
44.085116416,5
44.09347205,5
44.101827685,2
44.110183319,5
44.118538954,1
44.126894588,5
44.135250223,4
44.143605857,2
44.151961492,5
44.160317126,4
44.168672761,1
44.177028395,1
44.18538403,5
44.193739664,4
44.202095299,5
44.210450933,1
44.218806568,4
44.227162202,2
44.235517837,2
44.243873471,1
44.252229106,5
44.26058474,0
44.268940375,1
44.277296009,5
44.285651644,6
44.294007278,0
44.302362913,4
44.310718547,5
44.319074181,0
44.327429816,2
44.33578545,4
44.344141085,6
44.352496719,1
44.360852354,4
44.369207988,1
44.377563623,2
44.385919257,1
44.394274892,2
44.402630526,2
44.410986161,2
44.419341795,1
44.42769743,4
44.436053064,1
44.444408699,0
44.452764333,1
44.461119968,4
44.469475602,1
44.477831237,2
44.486186871,1
44.494542506,6
44.50289814,2
44.511253775,2
44.519609409,0
44.527965044,1
44.536320678,1
44.544676313,4
44.553031947,2
44.561387582,4
44.569743216,2
44.578098851,2
44.586454485,4
44.59481012,0
44.603165754,2
44.611521389,2
44.619877023,9
44.628232658,4
44.636588292,2
44.644943927,4
44.653299561,6
44.661655196,5
44.67001083,4
44.678366464,4
44.686722099,4
44.695077733,2
44.703433368,1
44.711789002,1
44.720144637,0
44.728500271,2
44.736855906,12
44.74521154,4
44.753567175,4
44.761922809,2
44.770278444,1
44.778634078,2
44.786989713,0
44.795345347,5
44.803700982,1
44.812056616,0
44.820412251,5
44.828767885,5
44.83712352,4
44.845479154,9
44.853834789,5
44.862190423,1
44.870546058,1
44.878901692,1
44.887257327,0
44.895612961,2
44.903968596,1
44.91232423,1
44.920679865,6
44.929035499,6
44.937391134,1
44.945746768,1
44.954102403,2
44.962458037,4
44.970813672,2
44.979169306,5
44.987524941,1
44.995880575,5
45.00423621,2
45.012591844,6
45.020947479,2
45.029303113,4
45.037658747,1
45.046014382,4
45.054370016,2
45.062725651,2
45.071081285,4
45.07943692,5
45.087792554,2
45.096148189,6
45.104503823,2
45.112859458,4
45.121215092,1
45.129570727,1
45.137926361,4
45.146281996,1
45.15463763,2
45.162993265,5
45.171348899,0
45.179704534,5
45.188060168,2
45.196415803,4
45.204771437,1
45.213127072,2
45.221482706,4
45.229838341,5
45.238193975,5
45.24654961,2
45.254905244,5
45.263260879,0
45.271616513,2
45.279972148,2
45.288327782,2
45.296683417,2
45.305039051,0
45.313394686,2
45.32175032,2
45.330105955,4
45.338461589,5
45.346817224,0
45.355172858,5
45.363528493,1
45.371884127,4
45.380239762,1
45.388595396,0
45.39695103,1
45.405306665,5
45.413662299,0
45.422017934,4
45.430373568,4
45.438729203,4
45.447084837,0
45.455440472,2
45.463796106,0
45.472151741,2
45.480507375,2
45.48886301,2
45.497218644,4
45.505574279,0
45.513929913,1
45.522285548,4
45.530641182,6
45.538996817,4
45.547352451,4
45.555708086,2
45.56406372,2
45.572419355,1
45.580774989,2
45.589130624,5
45.597486258,2
45.605841893,4
45.614197527,1
45.622553162,0
45.630908796,0
45.639264431,1
45.647620065,5
45.6559757,4
45.664331334,2
45.672686969,1
45.681042603,4
45.689398238,2
45.697753872,5
45.706109507,1
45.714465141,2
45.722820776,2
45.73117641,5
45.739532045,2
45.747887679,4
45.756243313,2
45.764598948,4
45.772954582,8
45.781310217,5
45.789665851,2
45.798021486,0
45.80637712,2
45.814732755,1
45.823088389,0
45.831444024,1
45.839799658,2
45.848155293,1
45.856510927,1
45.864866562,5
45.873222196,1
45.881577831,2
45.889933465,2
45.8982891,2
45.906644734,5
45.915000369,0
45.923356003,6
45.931711638,2
45.940067272,1
45.948422907,1
45.956778541,2
45.965134176,5
45.97348981,1
45.981845445,1
45.990201079,1
45.998556714,4
46.006912348,4
46.015267983,1
46.023623617,5
46.031979252,0
46.040334886,0
46.048690521,5
46.057046155,4
46.06540179,1
46.073757424,2
46.082113059,2
46.090468693,6
46.098824328,4
46.107179962,1
46.115535597,5
46.123891231,4
46.132246865,4
46.1406025,1
46.148958134,8
46.157313769,5
46.165669403,5
46.174025038,2
46.182380672,2
46.190736307,0
46.199091941,2
46.207447576,4
46.21580321,2
46.224158845,6
46.232514479,2
46.240870114,0
46.249225748,4
46.257581383,5
46.265937017,4
46.274292652,8
46.282648286,1
46.291003921,10
46.299359555,6
46.30771519,2
46.316070824,2
46.324426459,4
46.332782093,8
46.341137728,2
46.349493362,2
46.357848997,8
46.366204631,2
46.374560266,5
46.3829159,1
46.391271535,2
46.399627169,2
46.407982804,2
46.416338438,5
46.424694073,10
46.433049707,4
46.441405342,4
46.449760976,1
46.458116611,4
46.466472245,4
46.47482788,8
46.483183514,10
46.491539148,5
46.499894783,4
46.508250417,8
46.516606052,5
46.524961686,1
46.533317321,2
46.541672955,9
46.55002859,0
46.558384224,1
46.566739859,5
46.575095493,6
46.583451128,5
46.591806762,2
46.600162397,4
46.608518031,2
46.616873666,4
46.6252293,6
46.633584935,8
46.641940569,5
46.650296204,6
46.658651838,2
46.667007473,1
46.675363107,2
46.683718742,2
46.692074376,2
46.700430011,9
46.708785645,4
46.71714128,2
46.725496914,4
46.733852549,9
46.742208183,6
46.750563818,4
46.758919452,1
46.767275087,1
46.775630721,8
46.783986356,5
46.79234199,5
46.800697625,4
46.809053259,12
46.817408894,2
46.825764528,5
46.834120163,6
46.842475797,1
46.850831431,8
46.859187066,4
46.8675427,2
46.875898335,2
46.884253969,5
46.892609604,5
46.900965238,2
46.909320873,2
46.917676507,2
46.926032142,8
46.934387776,9
46.942743411,12
46.951099045,13
46.95945468,6
46.967810314,13
46.976165949,5
46.984521583,6
46.992877218,9
47.001232852,16
47.009588487,12
47.017944121,13
47.026299756,13
47.03465539,9
47.043011025,14
47.051366659,24
47.059722294,18
47.068077928,20
47.076433563,16
47.084789197,21
47.093144832,22
47.101500466,20
47.109856101,17
47.118211735,14
47.12656737,25
47.134923004,37
47.143278639,34
47.151634273,77
47.159989908,53
47.168345542,56
47.176701177,86
47.185056811,101
47.193412446,110
47.20176808,133
47.210123714,184
47.218479349,192
47.226834983,263
47.235190618,300
47.243546252,391
47.251901887,426
47.260257521,377
47.268613156,410
47.27696879,383
47.285324425,256
47.293680059,232
47.302035694,183
47.310391328,132
47.318746963,132
47.327102597,121
47.335458232,127
47.343813866,109
47.352169501,163
47.360525135,167
47.36888077,177
47.377236404,176
47.385592039,177
47.393947673,188
47.402303308,163
47.410658942,139
47.419014577,105
47.427370211,69
47.435725846,68
47.44408148,46
47.452437115,28
47.460792749,25
47.469148384,20
47.477504018,28
47.485859653,24
47.494215287,17
47.502570922,20
47.510926556,9
47.519282191,13
47.527637825,16
47.53599346,9
47.544349094,13
47.552704729,12
47.561060363,4
47.569415997,9
47.577771632,16
47.586127266,6
47.594482901,5
47.602838535,5
47.61119417,4
47.619549804,5
47.627905439,10
47.636261073,8
47.644616708,8
47.652972342,5
47.661327977,6
47.669683611,8
47.678039246,10
47.68639488,6
47.694750515,8
47.703106149,9
47.711461784,4
47.719817418,8
47.728173053,10
47.736528687,2
47.744884322,4
47.753239956,4
47.761595591,4
47.769951225,9
47.77830686,6
47.786662494,4
47.795018129,1
47.803373763,6
47.811729398,5
47.820085032,2
47.828440667,1
47.836796301,8
47.845151936,4
47.85350757,2
47.861863205,5
47.870218839,1
47.878574474,2
47.886930108,4
47.895285743,8
47.903641377,2
47.911997012,2
47.920352646,6
47.928708281,1
47.937063915,2
47.945419549,5
47.953775184,8
47.962130818,6
47.970486453,0
47.978842087,2
47.987197722,5
47.995553356,1
48.003908991,8
48.012264625,0
48.02062026,6
48.028975894,12
48.037331529,4
48.045687163,4
48.054042798,2
48.062398432,5
48.070754067,4
48.079109701,4
48.087465336,2
48.09582097,8
48.104176605,2
48.112532239,1
48.120887874,4
48.129243508,5
48.137599143,6
48.145954777,1
48.154310412,4
48.162666046,4
48.171021681,1
48.179377315,0
48.18773295,1
48.196088584,4
48.204444219,5
48.212799853,1
48.221155488,5
48.229511122,2
48.237866757,1
48.246222391,1
48.254578026,1
48.26293366,9
48.271289295,6
48.279644929,5
48.288000564,4
48.296356198,1
48.304711832,4
48.313067467,2
48.321423101,2
48.329778736,0
48.33813437,1
48.346490005,2
48.354845639,0
48.363201274,0
48.371556908,4
48.379912543,2
48.388268177,0
48.396623812,0
48.404979446,1
48.413335081,2
48.421690715,4
48.43004635,1
48.438401984,2
48.446757619,4
48.455113253,0
48.463468888,2
48.471824522,2
48.480180157,2
48.488535791,2
48.496891426,5
48.50524706,4
48.513602695,4
48.521958329,4
48.530313964,2
48.538669598,5
48.547025233,4
48.555380867,5
48.563736502,4
48.572092136,2
48.580447771,2
48.588803405,1
48.59715904,1
48.605514674,5
48.613870309,8
48.622225943,5
48.630581578,2
48.638937212,4
48.647292847,2
48.655648481,6
48.664004115,0
48.67235975,8
48.680715384,4
48.689071019,1
48.697426653,1
48.705782288,0
48.714137922,2
48.722493557,2
48.730849191,5
48.739204826,1
48.74756046,1
48.755916095,2
48.764271729,5
48.772627364,4
48.780982998,2
48.789338633,5
48.797694267,0
48.806049902,2
48.814405536,4
48.822761171,5
48.831116805,0
48.83947244,2
48.847828074,1
48.856183709,2
48.864539343,4
48.872894978,4
48.881250612,4
48.889606247,2
48.897961881,0
48.906317516,1
48.91467315,1
48.923028785,1
48.931384419,2
48.939740054,4
48.948095688,1
48.956451323,2
48.964806957,4
48.973162592,2
48.981518226,5
48.989873861,1
48.998229495,1
49.00658513,2
49.014940764,2
49.023296398,2
49.031652033,4
49.040007667,1
49.048363302,2
49.056718936,1
49.065074571,4
49.073430205,4
49.08178584,4
49.090141474,1
49.098497109,4
49.106852743,4
49.115208378,2
49.123564012,2
49.131919647,1
49.140275281,5
49.148630916,1
49.15698655,0
49.165342185,4
49.173697819,4
